dir,last_modified
/home/pierce/fetch/solution_996198,2016-10-21 22:22:37.931316000 +0000
/home/pierce/fetch/solution_2002494,2016-10-21 22:18:30.887316000 +0000
/home/pierce/fetch/solution_2003628,2017-04-24 01:01:40.507277000 +0000
/home/pierce/fetch/solution_2003183,2017-03-15 22:48:26.695277000 +0000
/home/pierce/fetch/solution_2003532,2017-04-02 00:01:34.523277000 +0000
/home/pierce/fetch/solution_1998776,2016-10-21 18:55:17.927316000 +0000
/home/pierce/fetch/solution_2000577,2016-10-21 19:30:43.107316000 +0000
/home/pierce/fetch/solution_2002481,2016-10-21 22:16:41.507316000 +0000
/home/pierce/fetch/solution_2000646,2016-10-21 19:37:25.295316000 +0000
/home/pierce/fetch/solution_2000622,2016-10-21 19:32:57.823316000 +0000
/home/pierce/fetch/solution_2003322,2017-03-18 19:30:27.795277000 +0000
/home/pierce/fetch/solution_2001054,2016-10-21 20:04:53.591316000 +0000
/home/pierce/fetch/solution_997796,2016-10-22 02:06:41.591316000 +0000
/home/pierce/fetch/solution_2000522,2016-10-21 19:27:26.359316000 +0000
/home/pierce/fetch/solution_2001860,2016-10-21 21:20:23.471316000 +0000
/home/pierce/fetch/solution_2000161,2016-10-21 19:04:39.547316000 +0000
/home/pierce/fetch/solution_2001145,2016-10-21 20:17:21.091316000 +0000
/home/pierce/fetch/solution_996408,2016-10-21 22:35:11.491316000 +0000
/home/pierce/fetch/solution_2000457,2016-10-21 19:22:36.451316000 +0000
/home/pierce/fetch/solution_997715,2016-10-22 02:04:26.647316000 +0000
/home/pierce/fetch/solution_2000624,2016-10-21 19:33:01.351316000 +0000
/home/pierce/fetch/solution_2003823,2017-06-19 23:38:00.703277000 +0000
/home/pierce/fetch/solution_996621,2016-10-21 22:45:07.311316000 +0000
/home/pierce/fetch/solution_997922,2016-10-22 02:11:58.907316000 +0000
/home/pierce/fetch/solution_997943,2016-10-22 02:12:44.955316000 +0000
/home/pierce/fetch/solution_998550,2016-10-22 02:33:38.279316000 +0000
/home/pierce/fetch/solution_998216,2016-10-22 02:22:25.023316000 +0000
/home/pierce/fetch/solution_2001472,2016-10-21 20:39:30.871316000 +0000
/home/pierce/fetch/solution_1998666,2016-10-21 18:53:15.647316000 +0000
/home/pierce/fetch/solution_2003333,2017-03-18 21:38:11.335277000 +0000
/home/pierce/fetch/solution_998016,2016-10-22 02:14:07.059316000 +0000
/home/pierce/fetch/solution_998263,2016-10-22 02:24:35.727316000 +0000
/home/pierce/fetch/solution_2001477,2016-10-21 20:39:44.419316000 +0000
/home/pierce/fetch/solution_997244,2016-10-22 01:33:10.599316000 +0000
/home/pierce/fetch/solution_998121,2016-10-22 02:18:12.387316000 +0000
/home/pierce/fetch/solution_998431,2016-10-22 02:31:23.059316000 +0000
/home/pierce/fetch/solution_2000856,2016-10-21 19:53:23.763316000 +0000
/home/pierce/fetch/solution_2002212,2016-10-21 21:41:58.187316000 +0000
/home/pierce/fetch/solution_996432,2016-10-21 22:35:35.831316000 +0000
/home/pierce/fetch/solution_2000180,2016-10-21 19:05:01.263316000 +0000
/home/pierce/fetch/solution_2000678,2016-10-21 19:39:16.211316000 +0000
/home/pierce/fetch/solution_1998651,2016-10-21 18:52:56.543316000 +0000
/home/pierce/fetch/solution_2001734,2016-10-21 21:00:00.319316000 +0000
/home/pierce/fetch/solution_2002760,2016-10-05 22:57:40.835316000 +0000
/home/pierce/fetch/solution_2004016,2017-08-16 22:59:24.283277000 +0000
/home/pierce/fetch/solution_2001011,2016-10-21 20:01:41.547316000 +0000
/home/pierce/fetch/solution_2003850,2017-06-30 23:41:09.183277000 +0000
/home/pierce/fetch/solution_993554,2017-04-23 00:12:39.299277000 +0000
/home/pierce/fetch/solution_2003048,2017-03-14 07:31:24.503277000 +0000
/home/pierce/fetch/solution_2003734,2017-05-19 23:53:57.099277000 +0000
/home/pierce/fetch/solution_997542,2016-10-22 02:00:38.047316000 +0000
/home/pierce/fetch/solution_2002243,2016-10-21 21:47:06.463316000 +0000
/home/pierce/fetch/solution_2002166,2016-10-21 21:38:52.427316000 +0000
/home/pierce/fetch/solution_996072,2016-10-21 22:20:37.247316000 +0000
/home/pierce/fetch/solution_2000665,2016-10-21 19:38:23.307316000 +0000
/home/pierce/fetch/solution_997486,2016-10-22 01:41:42.955316000 +0000
/home/pierce/fetch/solution_2000321,2016-10-21 19:14:52.259316000 +0000
/home/pierce/fetch/solution_2003416,2017-09-01 03:52:20.875277000 +0000
/home/pierce/fetch/solution_2000618,2016-10-21 19:32:57.643316000 +0000
/home/pierce/fetch/solution_1998469,2016-10-21 18:49:26.143316000 +0000
/home/pierce/fetch/solution_2003814,2017-06-15 18:25:58.755277000 +0000
/home/pierce/fetch/solution_996451,2016-10-21 22:35:51.315316000 +0000
/home/pierce/fetch/solution_2002652,2016-09-01 16:43:34.247316000 +0000
/home/pierce/fetch/solution_2001693,2016-10-21 20:54:08.123316000 +0000
/home/pierce/fetch/solution_2000977,2016-10-21 20:00:33.531316000 +0000
/home/pierce/fetch/solution_998290,2016-10-22 02:25:54.667316000 +0000
/home/pierce/fetch/solution_2003929,2017-08-10 23:39:04.411277000 +0000
/home/pierce/fetch/solution_2002582,2016-08-13 02:11:03.119316000 +0000
/home/pierce/fetch/solution_2002315,2016-10-21 21:54:46.775316000 +0000
/home/pierce/fetch/solution_998327,2016-10-22 02:27:30.619316000 +0000
/home/pierce/fetch/solution_2001450,2016-10-21 20:37:55.827316000 +0000
/home/pierce/fetch/solution_2002945,2016-11-14 08:25:59.091316000 +0000
/home/pierce/fetch/solution_2000765,2016-10-21 19:46:37.591316000 +0000
/home/pierce/fetch/solution_2000709,2016-10-21 19:39:44.979316000 +0000
/home/pierce/fetch/solution_2000966,2016-10-21 19:59:44.931316000 +0000
/home/pierce/fetch/solution_997910,2016-10-22 02:10:47.795316000 +0000
/home/pierce/fetch/solution_998001,2016-10-22 02:13:29.139316000 +0000
/home/pierce/fetch/solution_1998845,2016-10-21 18:59:11.279316000 +0000
/home/pierce/fetch/solution_997376,2016-10-22 01:35:25.675316000 +0000
/home/pierce/fetch/solution_2001117,2016-10-21 20:14:10.543316000 +0000
/home/pierce/fetch/solution_2002554,2016-08-12 13:16:04.527316000 +0000
/home/pierce/fetch/solution_2001552,2016-10-21 20:45:54.499316000 +0000
/home/pierce/fetch/solution_2000199,2016-10-21 19:08:06.103316000 +0000
/home/pierce/fetch/solution_2003047,2017-03-14 05:37:20.551277000 +0000
/home/pierce/fetch/solution_2003205,2017-03-16 05:46:52.307277000 +0000
/home/pierce/fetch/solution_2001697,2016-10-21 20:55:37.195316000 +0000
/home/pierce/fetch/solution_2003762,2017-05-25 19:35:30.267277000 +0000
/home/pierce/fetch/solution_2002595,2016-08-14 08:21:02.731316000 +0000
/home/pierce/fetch/solution_998048,2016-10-22 02:14:59.015316000 +0000
/home/pierce/fetch/solution_996193,2016-10-21 22:22:04.371316000 +0000
/home/pierce/fetch/solution_998273,2016-10-22 02:25:26.559316000 +0000
/home/pierce/fetch/solution_2001509,2016-10-21 20:42:17.467316000 +0000
/home/pierce/fetch/solution_2003340,2017-03-19 00:11:56.399277000 +0000
/home/pierce/fetch/solution_2002872,2016-10-26 22:59:51.331316000 +0000
/home/pierce/fetch/solution_2003206,2017-03-16 15:49:46.243277000 +0000
/home/pierce/fetch/solution_2002781,2016-10-17 23:20:48.571316000 +0000
/home/pierce/fetch/solution_2002527,2016-09-06 22:58:17.083316000 +0000
/home/pierce/fetch/solution_998315,2016-10-22 02:27:18.475316000 +0000
/home/pierce/fetch/solution_2002465,2017-01-04 19:36:10.691277000 +0000
/home/pierce/fetch/solution_2003990,2017-08-29 23:47:20.191277000 +0000
/home/pierce/fetch/solution_2000600,2016-10-21 19:31:11.631316000 +0000
/home/pierce/fetch/solution_2002081,2016-10-21 21:27:54.227316000 +0000
/home/pierce/fetch/solution_2003912,2017-08-01 23:36:04.019277000 +0000
/home/pierce/fetch/solution_2000862,2016-10-21 19:55:30.971316000 +0000
/home/pierce/fetch/solution_2000243,2016-10-21 19:09:18.659316000 +0000
/home/pierce/fetch/solution_996197,2016-10-21 22:22:36.459316000 +0000
/home/pierce/fetch/solution_2003794,2017-05-18 15:57:42.383277000 +0000
/home/pierce/fetch/solution_2002376,2016-10-21 22:00:24.699316000 +0000
/home/pierce/fetch/solution_2001514,2016-10-21 20:45:04.983316000 +0000
/home/pierce/fetch/solution_1998520,2016-10-21 18:50:30.859316000 +0000
/home/pierce/fetch/solution_998073,2016-10-22 02:16:22.783316000 +0000
/home/pierce/fetch/solution_1998696,2016-10-21 18:53:37.623316000 +0000
/home/pierce/fetch/solution_996320,2016-10-21 22:30:36.331316000 +0000
/home/pierce/fetch/solution_2003955,2017-08-17 23:27:02.455277000 +0000
/home/pierce/fetch/solution_2004055,2017-08-25 22:59:59.499277000 +0000
/home/pierce/fetch/solution_2000435,2016-10-21 19:20:54.855316000 +0000
/home/pierce/fetch/solution_2001344,2016-10-21 20:35:55.351316000 +0000
/home/pierce/fetch/solution_2000923,2016-10-21 19:57:05.827316000 +0000
/home/pierce/fetch/solution_2001822,2016-10-21 21:13:17.111316000 +0000
/home/pierce/fetch/solution_998246,2016-10-22 02:23:17.775316000 +0000
/home/pierce/fetch/solution_998061,2016-10-22 02:15:13.267316000 +0000
/home/pierce/fetch/solution_2004059,2017-08-31 10:38:05.647277000 +0000
/home/pierce/fetch/solution_996023,2016-10-21 22:19:05.991316000 +0000
/home/pierce/fetch/solution_2003594,2017-04-17 01:03:57.483277000 +0000
/home/pierce/fetch/solution_2002610,2016-09-01 11:23:43.863316000 +0000
/home/pierce/fetch/solution_2003125,2017-03-15 04:32:16.439277000 +0000
/home/pierce/fetch/solution_2002454,2016-10-21 22:13:49.319316000 +0000
/home/pierce/fetch/solution_996919,2016-10-22 01:29:24.827316000 +0000
/home/pierce/fetch/solution_2003918,2017-08-03 23:27:32.747277000 +0000
/home/pierce/fetch/solution_2003460,2017-08-31 15:35:36.003277000 +0000
/home/pierce/fetch/solution_996688,2016-10-22 01:26:02.259316000 +0000
/home/pierce/fetch/solution_2002425,2016-10-21 22:02:18.395316000 +0000
/home/pierce/fetch/solution_2003958,2017-08-18 23:20:21.751277000 +0000
/home/pierce/fetch/solution_2002747,2016-10-01 03:09:58.971316000 +0000
/home/pierce/fetch/solution_997721,2016-10-22 02:04:58.567316000 +0000
/home/pierce/fetch/solution_2003360,2017-08-31 17:47:20.343277000 +0000
/home/pierce/fetch/solution_997382,2016-10-22 01:35:37.131316000 +0000
/home/pierce/fetch/solution_2003817,2017-06-16 23:27:13.567277000 +0000
/home/pierce/fetch/solution_998394,2016-10-22 02:29:44.031316000 +0000
/home/pierce/fetch/solution_2003894,2017-07-21 23:25:32.211277000 +0000
/home/pierce/fetch/solution_2002089,2016-10-21 21:30:42.503316000 +0000
/home/pierce/fetch/solution_2002244,2016-10-21 21:47:06.619316000 +0000
/home/pierce/fetch/solution_2001081,2016-10-21 20:08:56.787316000 +0000
/home/pierce/fetch/solution_998262,2016-10-22 02:24:22.899316000 +0000
/home/pierce/fetch/solution_997942,2016-10-22 02:12:44.915316000 +0000
/home/pierce/fetch/solution_997727,2016-10-22 02:05:20.343316000 +0000
/home/pierce/fetch/solution_2000757,2016-10-21 19:44:35.391316000 +0000
/home/pierce/fetch/solution_2002448,2016-10-21 22:13:36.499316000 +0000
/home/pierce/fetch/solution_998328,2016-10-22 02:27:33.471316000 +0000
/home/pierce/fetch/solution_997612,2016-10-22 02:01:37.175316000 +0000
/home/pierce/fetch/solution_2000743,2016-10-21 19:43:31.555316000 +0000
/home/pierce/fetch/solution_997783,2016-10-22 02:06:07.859316000 +0000
/home/pierce/fetch/solution_996461,2016-10-21 22:36:16.607316000 +0000
/home/pierce/fetch/solution_2000800,2016-10-21 19:49:30.091316000 +0000
/home/pierce/fetch/solution_997789,2016-10-22 02:06:10.855316000 +0000
/home/pierce/fetch/solution_997673,2016-10-22 02:03:41.367316000 +0000
/home/pierce/fetch/solution_2002664,2016-09-01 19:58:50.715316000 +0000
/home/pierce/fetch/solution_2002442,2016-10-21 22:11:02.567316000 +0000
/home/pierce/fetch/solution_998248,2016-10-22 02:23:30.403316000 +0000
/home/pierce/fetch/solution_997414,2016-10-22 01:35:54.963316000 +0000
/home/pierce/fetch/solution_2003670,2017-05-06 01:29:14.571277000 +0000
/home/pierce/fetch/solution_1998825,2016-10-21 18:58:50.999316000 +0000
/home/pierce/fetch/solution_2002877,2016-10-28 10:00:20.971316000 +0000
/home/pierce/fetch/solution_2000895,2016-10-21 19:55:58.719316000 +0000
/home/pierce/fetch/solution_2000825,2016-10-21 19:51:12.207316000 +0000
/home/pierce/fetch/solution_2002787,2016-10-18 01:29:39.123316000 +0000
/home/pierce/fetch/solution_2001512,2016-10-21 20:42:51.387316000 +0000
/home/pierce/fetch/solution_2002674,2016-09-06 01:11:24.959316000 +0000
/home/pierce/fetch/solution_996902,2016-10-22 01:29:22.467316000 +0000
/home/pierce/fetch/solution_998049,2016-10-22 02:15:00.971316000 +0000
/home/pierce/fetch/solution_996131,2016-10-21 22:21:51.503316000 +0000
/home/pierce/fetch/solution_996492,2016-10-21 22:37:12.643316000 +0000
/home/pierce/fetch/solution_1998631,2016-10-21 18:52:31.359316000 +0000
/home/pierce/fetch/solution_2001234,2016-10-21 20:23:17.735316000 +0000
/home/pierce/fetch/solution_2000953,2016-10-21 19:58:57.775316000 +0000
/home/pierce/fetch/solution_1998503,2016-10-21 18:49:49.075316000 +0000
/home/pierce/fetch/solution_997614,2016-10-22 02:02:22.199316000 +0000
/home/pierce/fetch/solution_997275,2016-10-22 01:33:48.279316000 +0000
/home/pierce/fetch/solution_998023,2016-10-22 02:14:16.007316000 +0000
/home/pierce/fetch/solution_2001175,2016-10-21 20:18:31.395316000 +0000
/home/pierce/fetch/solution_2001215,2016-10-21 20:22:32.043316000 +0000
/home/pierce/fetch/solution_2001249,2016-10-21 20:23:20.875316000 +0000
/home/pierce/fetch/solution_2000329,2016-10-21 19:14:55.575316000 +0000
/home/pierce/fetch/solution_2002833,2017-03-13 19:17:59.163277000 +0000
/home/pierce/fetch/solution_2002334,2016-10-21 21:57:38.255316000 +0000
/home/pierce/fetch/solution_2002308,2016-10-21 21:52:37.755316000 +0000
/home/pierce/fetch/solution_998387,2016-10-22 02:29:30.495316000 +0000
/home/pierce/fetch/solution_2003921,2017-08-04 23:42:39.343277000 +0000
/home/pierce/fetch/solution_997128,2016-10-22 01:31:03.155316000 +0000
/home/pierce/fetch/solution_996010,2016-10-21 22:19:01.519316000 +0000
/home/pierce/fetch/solution_998547,2016-10-22 02:33:38.055316000 +0000
/home/pierce/fetch/solution_997324,2016-10-22 01:34:32.223316000 +0000
/home/pierce/fetch/solution_2000576,2016-10-21 19:30:30.635316000 +0000
/home/pierce/fetch/solution_997186,2016-10-22 01:32:29.391316000 +0000
/home/pierce/fetch/solution_2001074,2016-10-21 20:08:35.943316000 +0000
/home/pierce/fetch/solution_997118,2016-10-22 01:30:52.631316000 +0000
/home/pierce/fetch/solution_998124,2016-10-22 02:18:42.375316000 +0000
/home/pierce/fetch/solution_998156,2016-10-22 02:20:04.419316000 +0000
/home/pierce/fetch/solution_998574,2016-10-22 02:34:07.403316000 +0000
/home/pierce/fetch/solution_2004058,2017-08-30 23:12:38.647277000 +0000
/home/pierce/fetch/solution_998298,2016-10-22 02:26:10.911316000 +0000
/home/pierce/fetch/solution_2002232,2016-10-21 21:44:46.587316000 +0000
/home/pierce/fetch/solution_5000000,2016-10-21 22:18:48.051316000 +0000
/home/pierce/fetch/solution_2000423,2016-10-21 19:20:39.115316000 +0000
/home/pierce/fetch/solution_997463,2016-10-22 01:41:22.967316000 +0000
/home/pierce/fetch/solution_997597,2016-10-22 02:00:57.035316000 +0000
/home/pierce/fetch/solution_2002578,2016-08-12 23:32:45.695316000 +0000
/home/pierce/fetch/solution_2003796,2017-08-09 21:46:07.667277000 +0000
/home/pierce/fetch/solution_2001825,2016-10-21 21:13:20.211316000 +0000
/home/pierce/fetch/solution_2000726,2016-10-21 19:40:26.863316000 +0000
/home/pierce/fetch/solution_2001803,2016-10-21 21:08:14.535316000 +0000
/home/pierce/fetch/solution_998198,2016-10-22 02:21:41.959316000 +0000
/home/pierce/fetch/solution_2001664,2016-10-21 20:49:32.847316000 +0000
/home/pierce/fetch/solution_2000414,2016-10-21 19:18:12.207316000 +0000
/home/pierce/fetch/solution_2003682,2017-05-09 00:11:01.935277000 +0000
/home/pierce/fetch/solution_2003893,2017-07-20 18:29:57.091277000 +0000
/home/pierce/fetch/solution_998244,2016-10-22 02:23:03.355316000 +0000
/home/pierce/fetch/solution_2002399,2016-10-21 22:00:38.283316000 +0000
/home/pierce/fetch/solution_2003374,2017-09-01 09:02:41.175277000 +0000
/home/pierce/fetch/solution_2002914,2016-11-05 11:38:40.759316000 +0000
/home/pierce/fetch/solution_997071,2016-10-22 01:30:50.255316000 +0000
/home/pierce/fetch/solution_996337,2016-10-21 22:31:32.283316000 +0000
/home/pierce/fetch/solution_998088,2016-10-22 02:16:45.171316000 +0000
/home/pierce/fetch/solution_2000778,2016-10-21 19:46:53.387316000 +0000
/home/pierce/fetch/solution_998455,2016-10-22 02:32:09.039316000 +0000
/home/pierce/fetch/solution_1998587,2016-10-21 18:51:54.555316000 +0000
/home/pierce/fetch/solution_1998709,2016-10-21 18:54:03.399316000 +0000
/home/pierce/fetch/solution_996306,2016-10-21 22:30:13.607316000 +0000
/home/pierce/fetch/solution_997611,2016-10-22 02:01:26.807316000 +0000
/home/pierce/fetch/solution_2004053,2017-08-30 21:37:55.643277000 +0000
/home/pierce/fetch/solution_2003791,2017-06-08 18:39:15.579277000 +0000
/home/pierce/fetch/solution_2001794,2016-10-21 21:07:55.559316000 +0000
/home/pierce/fetch/solution_2000801,2016-10-21 19:50:01.467316000 +0000
/home/pierce/fetch/solution_996043,2016-10-21 22:19:13.743316000 +0000
/home/pierce/fetch/solution_2002150,2016-10-21 21:36:25.607316000 +0000
/home/pierce/fetch/solution_998343,2016-10-22 02:27:48.071316000 +0000
/home/pierce/fetch/solution_2002715,2016-09-21 22:22:51.923316000 +0000
/home/pierce/fetch/solution_996336,2016-10-21 22:31:01.255316000 +0000
/home/pierce/fetch/solution_998043,2016-10-22 02:14:48.375316000 +0000
